,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
238,2020-08-26,60,35,8.412529,US,Budweiser
239,2020-08-27,62,35,8.6929474,US,Budweiser
240,2020-08-28,70,35,9.8146181,US,Budweiser
241,2020-08-29,75,35,10.515661,US,Budweiser
242,2020-08-30,91,36,15.290168,US,Budweiser
243,2020-08-31,60,36,10.081429,US,Budweiser
244,2020-09-01,40,36,6.720953,US,Budweiser
245,2020-09-02,59,36,9.9134054,US,Budweiser
246,2020-09-03,52,36,8.7372389,US,Budweiser
247,2020-09-04,57,36,9.5773582,US,Budweiser
248,2020-09-05,65,36,10.921549,US,Budweiser
249,2020-09-06,69,39,12.64928,US,Budweiser
250,2020-09-07,59,39,10.816051,US,Budweiser
251,2020-09-08,31,39,5.6830096,US,Budweiser
252,2020-09-09,36,39,6.5996246,US,Budweiser
253,2020-09-10,40,39,7.3329163,US,Budweiser
254,2020-09-11,86,39,15.76577,US,Budweiser
255,2020-09-12,100,39,18.332291,US,Budweiser
256,2020-09-13,56,31,10.442104,US,Budweiser
257,2020-09-14,36,31,6.7127814,US,Budweiser
258,2020-09-15,42,31,7.8315787,US,Budweiser
259,2020-09-16,43,31,8.0180445,US,Budweiser
260,2020-09-17,46,31,8.5774431,US,Budweiser
261,2020-09-18,50,31,9.323307,US,Budweiser
262,2020-09-19,56,31,10.442104,US,Budweiser
263,2020-09-20,51,27,8.993433,US,Budweiser
264,2020-09-21,39,27,6.8773317,US,Budweiser
265,2020-09-22,38,27,6.7009897,US,Budweiser
266,2020-09-23,33,27,5.8192806,US,Budweiser
267,2020-09-24,38,27,6.7009897,US,Budweiser
268,2020-09-25,47,27,8.2880659,US,Budweiser
269,2020-09-26,57,27,10.051484,US,Budweiser
270,2020-09-27,50,28,8.3955345,US,Budweiser
271,2020-09-28,41,28,6.8843384,US,Budweiser
272,2020-09-29,35,28,5.876874,US,Budweiser
273,2020-09-30,39,28,6.5485168,US,Budweiser
274,2020-10-01,52,28,8.7313557,US,Budweiser
275,2020-10-02,51,28,8.5634451,US,Budweiser
276,2020-10-03,62,28,10.410463,US,Budweiser
277,2020-10-04,66,29,10.209448,US,Budweiser
278,2020-10-05,45,29,6.9609866,US,Budweiser
279,2020-10-06,49,29,7.5797415,US,Budweiser
280,2020-10-07,47,29,7.2703638,US,Budweiser
281,2020-10-08,43,29,6.6516099,US,Budweiser
282,2020-10-09,57,29,8.8172503,US,Budweiser
283,2020-10-10,64,29,9.9000702,US,Budweiser
284,2020-10-11,58,27,8.6565123,US,Budweiser
285,2020-10-12,41,27,6.1192584,US,Budweiser
286,2020-10-13,44,27,6.5670094,US,Budweiser
287,2020-10-14,45,27,6.7162595,US,Budweiser
288,2020-10-15,46,27,6.86551,US,Budweiser
289,2020-10-16,55,27,8.2087612,US,Budweiser
290,2020-10-17,69,27,10.298265,US,Budweiser
291,2020-10-18,62,32,9.5995874,US,Budweiser
292,2020-10-19,45,32,6.967443,US,Budweiser
293,2020-10-20,45,32,6.967443,US,Budweiser
294,2020-10-21,57,32,8.825428,US,Budweiser
295,2020-10-22,66,32,10.218917,US,Budweiser
296,2020-10-23,60,32,9.2899246,US,Budweiser
297,2020-10-24,74,32,11.457573,US,Budweiser
298,2020-10-25,68,36,10.577431,US,Budweiser
299,2020-10-26,49,36,7.6219716,US,Budweiser
300,2020-10-27,54,36,8.399724,US,Budweiser
301,2020-10-28,100,36,15.555044,US,Budweiser
302,2020-10-29,54,36,8.399724,US,Budweiser
303,2020-10-30,58,36,9.0219259,US,Budweiser
304,2020-10-31,75,36,11.666284,US,Budweiser
305,2020-11-01,91,24,10.290526,US,Budweiser
306,2020-11-02,65,24,7.3503757,US,Budweiser
307,2020-11-03,70,24,7.9157891,US,Budweiser
