,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
177,2021-06-27,69,78,26.402264,US,Heineken
178,2021-06-28,42,78,16.070942,US,Heineken
179,2021-06-29,44,78,16.836226,US,Heineken
180,2021-06-30,44,78,16.836226,US,Heineken
181,2021-07-01,78,78,29.846037,US,Heineken
182,2021-07-02,65,78,24.871696,US,Heineken
183,2021-07-03,82,78,31.3766,US,Heineken
184,2021-07-04,100,78,31.502913,US,Heineken
185,2021-07-05,83,78,26.147419,US,Heineken
186,2021-07-06,48,78,15.121398,US,Heineken
187,2021-07-07,75,78,23.627186,US,Heineken
188,2021-07-08,50,78,15.751456,US,Heineken
189,2021-07-09,72,78,22.682096,US,Heineken
190,2021-07-10,87,78,27.407534,US,Heineken
191,2021-07-11,87,62,28.403849,US,Heineken
192,2021-07-12,39,62,12.732759,US,Heineken
193,2021-07-13,47,62,15.344608,US,Heineken
194,2021-07-14,45,62,14.691646,US,Heineken
195,2021-07-15,54,62,17.629974,US,Heineken
196,2021-07-16,58,62,18.935898,US,Heineken
197,2021-07-17,65,62,21.221266,US,Heineken
198,2021-07-18,79,61,25.900566,US,Heineken
199,2021-07-19,52,61,17.048475,US,Heineken
200,2021-07-20,43,61,14.097777,US,Heineken
201,2021-07-21,39,61,12.786356,US,Heineken
202,2021-07-22,63,61,20.654882,US,Heineken
203,2021-07-23,51,61,16.720619,US,Heineken
204,2021-07-24,60,61,19.671318,US,Heineken
205,2021-07-25,75,64,24.65185,US,Heineken
206,2021-07-26,57,64,18.735405,US,Heineken
207,2021-07-27,43,64,14.133727,US,Heineken
208,2021-07-28,54,64,17.749331,US,Heineken
209,2021-07-29,56,64,18.406715,US,Heineken
210,2021-07-30,56,64,18.406715,US,Heineken
211,2021-07-31,64,64,21.036245,US,Heineken
212,2021-08-01,52,68,17.98259,US,Heineken
213,2021-08-02,57,68,19.711687,US,Heineken
214,2021-08-03,38,68,13.141124,US,Heineken
215,2021-08-04,53,68,18.328409,US,Heineken
216,2021-08-05,56,68,19.365866,US,Heineken
217,2021-08-06,53,68,18.328409,US,Heineken
218,2021-08-07,100,68,34.581905,US,Heineken
219,2021-08-08,67,58,22.768675,US,Heineken
220,2021-08-09,50,58,16.991549,US,Heineken
221,2021-08-10,44,58,14.952563,US,Heineken
222,2021-08-11,40,58,13.593239,US,Heineken
223,2021-08-12,39,58,13.253407,US,Heineken
224,2021-08-13,55,58,18.690702,US,Heineken
225,2021-08-14,60,58,20.389858,US,Heineken
226,2021-08-15,61,59,20.015827,US,Heineken
227,2021-08-16,53,59,17.3908,US,Heineken
228,2021-08-17,45,59,14.765774,US,Heineken
229,2021-08-18,51,59,16.734545,US,Heineken
230,2021-08-19,51,59,16.734545,US,Heineken
231,2021-08-20,57,59,18.703314,US,Heineken
232,2021-08-21,56,59,18.375187,US,Heineken
233,2021-08-22,53,59,18.321575,US,Heineken
234,2021-08-23,35,59,12.099154,US,Heineken
235,2021-08-24,48,59,16.593126,US,Heineken
236,2021-08-25,46,59,15.901745,US,Heineken
237,2021-08-26,55,59,19.012957,US,Heineken
238,2021-08-27,54,59,18.667265,US,Heineken
239,2021-08-28,64,59,22.124166,US,Heineken
240,2021-08-29,62,65,20.395132,US,Heineken
241,2021-08-30,51,65,16.77664,US,Heineken
242,2021-08-31,51,65,16.77664,US,Heineken
243,2021-09-01,43,65,14.145011,US,Heineken
244,2021-09-02,49,65,16.118732,US,Heineken
245,2021-09-03,55,65,18.092455,US,Heineken
246,2021-09-04,100,65,32.895374,US,Heineken
247,2021-09-05,69,66,25.600863,US,Heineken
248,2021-09-06,53,66,19.664431,US,Heineken
249,2021-09-07,41,66,15.212108,US,Heineken
250,2021-09-08,38,66,14.099026,US,Heineken
251,2021-09-09,44,66,16.325188,US,Heineken
252,2021-09-10,60,66,22.26162,US,Heineken
253,2021-09-11,65,66,24.116755,US,Heineken
254,2021-09-12,65,71,23.355715,US,Heineken
255,2021-09-13,43,71,15.450705,US,Heineken
256,2021-09-14,44,71,15.810022,US,Heineken
257,2021-09-15,47,71,16.88798,US,Heineken
258,2021-09-16,54,71,19.40321,US,Heineken
259,2021-09-17,95,71,34.135277,US,Heineken
260,2021-09-18,63,71,22.637079,US,Heineken
261,2021-09-19,75,57,26.622751,US,Heineken
262,2021-09-20,33,57,11.71401,US,Heineken
263,2021-09-21,40,57,14.1988,US,Heineken
264,2021-09-22,41,57,14.55377,US,Heineken
265,2021-09-23,43,57,15.26371,US,Heineken
266,2021-09-24,53,57,18.813412,US,Heineken
267,2021-09-25,49,57,17.393532,US,Heineken
268,2021-09-26,61,56,19.736887,US,Heineken
269,2021-09-27,45,56,14.559999,US,Heineken
270,2021-09-28,46,56,14.883555,US,Heineken
271,2021-09-29,35,56,11.324444,US,Heineken
272,2021-09-30,53,56,17.148443,US,Heineken
273,2021-10-01,50,56,16.177776,US,Heineken
274,2021-10-02,70,56,22.648888,US,Heineken
275,2021-10-03,91,60,20.171934,US,Heineken
276,2021-10-04,62,60,13.743515,US,Heineken
277,2021-10-05,56,60,12.413497,US,Heineken
278,2021-10-06,73,60,16.181881,US,Heineken
279,2021-10-07,81,60,17.955238,US,Heineken
280,2021-10-08,100,60,22.16696,US,Heineken
281,2021-10-09,100,60,22.16696,US,Heineken
282,2021-10-10,82,58,19.060652,US,Heineken
283,2021-10-11,67,58,15.573949,US,Heineken
284,2021-10-12,57,58,13.249479,US,Heineken
285,2021-10-13,65,58,15.109055,US,Heineken
286,2021-10-14,87,58,20.222887,US,Heineken
287,2021-10-15,68,58,15.806396,US,Heineken
288,2021-10-16,93,58,21.617571,US,Heineken
289,2021-10-17,89,63,21.677622,US,Heineken
290,2021-10-18,62,63,15.101264,US,Heineken
291,2021-10-19,79,63,19.241932,US,Heineken
292,2021-10-20,75,63,18.267656,US,Heineken
293,2021-10-21,77,63,18.754795,US,Heineken
294,2021-10-22,76,63,18.511227,US,Heineken
295,2021-10-23,80,63,19.4855,US,Heineken
296,2021-10-24,95,52,21.723467,US,Heineken
297,2021-10-25,54,52,12.348076,US,Heineken
298,2021-10-26,48,52,10.976068,US,Heineken
299,2021-10-27,52,52,11.890739,US,Heineken
300,2021-10-28,58,52,13.262748,US,Heineken
301,2021-10-29,96,52,21.952135,US,Heineken
302,2021-10-30,70,52,16.006765,US,Heineken
303,2021-10-31,72,48,15.9744,US,Heineken
304,2021-11-01,38,48,8.430933,US,Heineken
305,2021-11-02,48,48,10.649599,US,Heineken
306,2021-11-03,62,48,13.755733,US,Heineken
307,2021-11-04,71,48,15.752532,US,Heineken
308,2021-11-05,65,48,14.421332,US,Heineken
309,2021-11-06,94,48,20.855465,US,Heineken
310,2021-11-07,80,56,18.023985,US,Heineken
311,2021-11-08,70,56,15.770987,US,Heineken
312,2021-11-09,68,56,15.320387,US,Heineken
313,2021-11-10,61,56,13.743288,US,Heineken
314,2021-11-11,68,56,15.320387,US,Heineken
315,2021-11-12,82,56,18.474585,US,Heineken
316,2021-11-13,88,56,19.826384,US,Heineken
317,2021-11-14,85,52,18.995039,US,Heineken
318,2021-11-15,81,52,18.101154,US,Heineken
319,2021-11-16,46,52,10.279668,US,Heineken
320,2021-11-17,47,52,10.503139,US,Heineken
321,2021-11-18,57,52,12.73785,US,Heineken
322,2021-11-19,86,52,19.21851,US,Heineken
323,2021-11-20,82,52,18.324627,US,Heineken
324,2021-11-21,87,58,19.152699,US,Heineken
325,2021-11-22,59,58,12.988612,US,Heineken
326,2021-11-23,60,58,13.208757,US,Heineken
327,2021-11-24,75,58,16.510948,US,Heineken
328,2021-11-25,100,58,22.014597,US,Heineken
329,2021-11-26,93,58,20.473576,US,Heineken
330,2021-11-27,74,58,16.290802,US,Heineken
331,2021-11-28,66,50,16.265402,US,Heineken
332,2021-11-29,61,50,15.033175,US,Heineken
333,2021-11-30,88,50,21.687204,US,Heineken
334,2021-12-01,49,50,12.07583,US,Heineken
335,2021-12-02,50,50,12.322275,US,Heineken
336,2021-12-03,51,50,12.56872,US,Heineken
337,2021-12-04,57,50,14.047393,US,Heineken
338,2021-12-05,73,55,19.696226,US,Heineken
339,2021-12-06,46,55,12.41132,US,Heineken
340,2021-12-07,44,55,11.871696,US,Heineken
341,2021-12-08,54,55,14.56981,US,Heineken
342,2021-12-09,53,55,14.299998,US,Heineken
343,2021-12-10,64,55,17.267923,US,Heineken
344,2021-12-11,90,55,24.283016,US,Heineken
345,2021-12-12,73,56,18.937725,US,Heineken
346,2021-12-13,53,56,13.749309,US,Heineken
347,2021-12-14,58,56,15.046412,US,Heineken
348,2021-12-15,52,56,13.489886,US,Heineken
349,2021-12-16,56,56,14.527571,US,Heineken
350,2021-12-17,72,56,18.678305,US,Heineken
351,2021-12-18,85,56,22.050777,US,Heineken
352,2021-12-19,100,64,25.404579,US,Heineken
353,2021-12-20,53,64,13.464428,US,Heineken
354,2021-12-21,90,64,22.864122,US,Heineken
355,2021-12-22,47,64,11.940152,US,Heineken
356,2021-12-23,65,64,16.512978,US,Heineken
357,2021-12-24,72,64,18.291298,US,Heineken
358,2021-12-25,97,64,24.642443,US,Heineken
